"","file","genotype","rep","age","plant","root","order","parentroot","time","bran","apic","x1","y1","z1","x2","y2","z2","diameter1","diameter2","length","blength","orientation","growth","geodesic","magnitude","pathlength"
"9701","shallow-2-1-12","shallow","1",10,1,12,2,1,10,"false","false",592.95105,567.532898,590.551208,543.729492,600.163391,590.551208,4.354655,4.354655,59.0551508792451,118.110241755858,56.4583711413444,177.165364620204,437.673906676947,1,12
"9702","shallow-2-1-12","shallow","1",10,1,12,2,1,10,"false","false",543.729492,600.163391,590.551208,491.65329,628.012512,590.551208,4.354655,4.354655,59.0550959292883,177.165337685146,61.8631825506868,177.165364620204,496.729002606236,1,12
"9703","shallow-2-1-12","shallow","1",10,1,12,2,1,10,"false","true",491.65329,628.012512,590.551208,448.440887,668.26416,590.551208,4.354655,4.354655,59.0551178116708,236.220455496817,47.0316251318654,177.165364620204,555.784120417906,1,12
"9704","shallow-2-1-12","shallow","1",8,1,13,2,1,8,"true","false",651.878159237215,569.924187613051,590.551208,651.878113,569.924194,590.551208,4.141867,4.141867,4.66762591653782e-05,4.66762591653782e-05,82.1352533787934,4.66762591653782e-05,340.867975101982,1,13
"9705","shallow-2-1-12","shallow","1",9,1,13,2,1,9,"false","false",651.878113,569.924194,590.551208,595.887939,588.702087,590.551208,4.141867,4.141867,59.0551339857063,59.0551806619655,71.4596614497003,59.0551339857063,399.923109087688,1,13
"9706","shallow-2-1-12","shallow","1",10,1,13,2,1,10,"false","false",595.887939,588.702087,590.551208,543.837158,616.598694,590.551208,4.141867,4.141867,59.0550970266107,118.110277688576,61.8109248659903,118.110188907633,458.978206114299,1,13
"9707","shallow-2-1-12","shallow","1",10,1,13,2,1,10,"false","true",543.837158,616.598694,590.551208,499.94281,656.10553,590.551208,4.141867,4.141867,59.0550918810225,177.165369569599,48.0114008757257,118.110188907633,518.033297995322,1,13
"9708","shallow-2-1-12","shallow","1",8,1,14,2,1,8,"true","false",655.009323762275,590.995119372683,590.551208,655.009338,590.995117,590.551208,4.198802,4.198802,1.44340718238512e-05,1.44340718238512e-05,99.4612604805004,1.44340718238512e-05,362.172175229161,1,14
"9709","shallow-2-1-12","shallow","1",9,1,14,2,1,9,"false","false",655.009338,590.995117,590.551208,600.188538,612.954041,590.551208,4.198802,4.198802,59.0551814481826,59.0551958822544,68.1710219690353,59.0551814481826,421.227356677344,1,14
"9710","shallow-2-1-12","shallow","1",10,1,14,2,1,10,"false","false",600.188538,612.954041,590.551208,552.648132,647.988525,590.551208,4.198802,4.198802,59.0551036896142,118.110299571869,53.6119684295412,59.0551036896142,480.282460366958,1,14
